File	Terminals	Reading time (s)	Encoding time (s)	Total time (s)	Current memory (KB)	Peak memory (KB)
2512.newick	20	0.0010294914245605469	0.09197354316711426	0.09300351142883301	12.048	24.64
120.newick	50	0.0016510486602783203	0.2226099967956543	0.22426152229309082	34.504	58.695
1728.newick	20	0.0011167526245117188	0.06810760498046875	0.06922483444213867	11.314	22.567
2030.newick	20	0.0010209083557128906	0.0644068717956543	0.06542825698852539	10.275	21.983
2350.newick	20	0.0010530948638916016	0.09432435035705566	0.09537792205810547	12.424	24.08
1369.newick	21	0.0011115074157714844	0.0548396110534668	0.055951595306396484	11.406	22.431
2814.newick	20	0.0010890960693359375	0.08215665817260742	0.08324623107910156	11.708	23.451
2071.newick	20	0.0010554790496826172	0.06981825828552246	0.07087421417236328	9.124	20.393
271.newick	37	0.0014023780822753906	0.12610554695129395	0.12750887870788574	23.315	39.834
1900.newick	20	0.001062154769897461	0.07004332542419434	0.07110595703125	9.23	20.438
3280.newick	20	0.0010731220245361328	0.07581496238708496	0.0768885612487793	10.71	22.757
1659.newick	20	0.001071929931640625	0.08830595016479492	0.08937835693359375	10.753	23.0
594.newick	27	0.0011577606201171875	0.10110044479370117	0.10225868225097656	14.728	28.39
328.newick	32	0.0013289451599121094	0.10399842262268066	0.10532784461975098	21.47	36.849
78.newick	62	0.00199127197265625	0.34813356399536133	0.3501253128051758	45.042	79.679
2087.newick	20	0.0010466575622558594	0.07609677314758301	0.07714390754699707	11.274	23.134
400.newick	30	0.001168966293334961	0.08269762992858887	0.08386707305908203	18.46	30.785
4912.newick	4	0.0007467269897460938	0.0028886795043945312	0.003635883331298828	2.833	14.206
3470.newick	20	0.001031637191772461	0.08693957328796387	0.08797144889831543	14.062	27.399
4834.newick	4	0.0007646083831787109	0.0028939247131347656	0.003658771514892578	3.003	14.224
2472.newick	20	0.0010645389556884766	0.05982804298400879	0.06089305877685547	12.278	23.515
1741.newick	20	0.0009872913360595703	0.046864986419677734	0.04785275459289551	8.5	19.505
2748.newick	20	0.0009989738464355469	0.056874752044677734	0.057874202728271484	9.154	20.025
470.newick	29	0.0011966228485107422	0.0903022289276123	0.09149932861328125	18.471	32.284
4677.newick	5	0.0008490085601806641	0.0049893856048583984	0.005838871002197266	3.117	14.332
1670.newick	20	0.001008749008178711	0.08869028091430664	0.08969950675964355	13.776	27.488
2154.newick	20	0.001055002212524414	0.08867359161376953	0.08972907066345215	11.926	24.519
3935.newick	18	0.0009992122650146484	0.0596470832824707	0.060646772384643555	9.601	20.942
1106.newick	21	0.0010137557983398438	0.0740814208984375	0.07509589195251465	12.488	25.268
2124.newick	20	0.0010836124420166016	0.0957801342010498	0.09686422348022461	12.224	24.436
2009.newick	20	0.0010466575622558594	0.0499577522277832	0.051004886627197266	8.584	19.368
3300.newick	20	0.0011010169982910156	0.09044885635375977	0.09155035018920898	12.246	24.049
1872.newick	20	0.0011005401611328125	0.08915400505065918	0.0902552604675293	11.765	24.115
3301.newick	20	0.001027822494506836	0.046120405197143555	0.047148704528808594	8.088	19.311
4752.newick	4	0.0008041858673095703	0.0030117034912109375	0.003816366195678711	3.051	14.2
2021.newick	20	0.0010814666748046875	0.10175848007202148	0.10284042358398438	14.116	27.626
4467.newick	7	0.0008625984191894531	0.0066144466400146484	0.007477521896362305	4.082	14.884
4507.newick	6	0.0008320808410644531	0.007547855377197266	0.008380651473999023	4.418	14.818
2796.newick	20	0.0010707378387451172	0.08678293228149414	0.08785414695739746	12.667	26.147
4587.newick	6	0.0008530616760253906	0.006412029266357422	0.007265567779541016	4.39	14.796
2600.newick	20	0.0010707378387451172	0.08537149429321289	0.08644270896911621	13.03	26.028
1416.newick	21	0.001111745834350586	0.05560493469238281	0.0567171573638916	12.342	22.964
611.newick	26	0.0012059211730957031	0.11133837699890137	0.11254501342773438	17.064	31.741
907.newick	23	0.0011241436004638672	0.070770263671875	0.07189488410949707	13.017	26.043
4535.newick	6	0.0008373260498046875	0.0064411163330078125	0.007279157638549805	3.894	14.788
2447.newick	20	0.00106048583984375	0.0656895637512207	0.06675052642822266	12.427	24.237
2700.newick	20	0.0010974407196044922	0.08673977851867676	0.08783769607543945	12.016	24.164
3306.newick	20	0.0010008811950683594	0.07812690734863281	0.07912826538085938	12.105	24.253
4391.newick	8	0.0008382797241210938	0.012516498565673828	0.013355255126953125	4.514	15.06
675.newick	25	0.0011146068572998047	0.06946897506713867	0.07058405876159668	18.149	37.916
1742.newick	20	0.0011136531829833984	0.08621358871459961	0.08732748031616211	12.156	24.738
2192.newick	20	0.0010271072387695312	0.08770132064819336	0.0887289047241211	12.278	24.983
4106.newick	15	0.0009741783142089844	0.047090768814086914	0.0480654239654541	8.719	18.492
4658.newick	5	0.0008006095886230469	0.0034275054931640625	0.004228353500366211	3.033	14.296
386.newick	31	0.0012514591217041016	0.09592270851135254	0.09717464447021484	23.259	42.329
971.newick	22	0.0010972023010253906	0.05781197547912598	0.05890941619873047	12.199	24.826
2957.newick	20	0.0010440349578857422	0.09276008605957031	0.09380459785461426	12.542	25.131
3787.newick	19	0.0009686946868896484	0.07057952880859375	0.0715489387512207	10.916	22.561
2919.newick	20	0.0010027885437011719	0.053060293197631836	0.05406379699707031	9.722	20.953
2947.newick	20	0.0010824203491210938	0.07348299026489258	0.07456588745117188	11.083	23.299
3685.newick	19	0.0010218620300292969	0.07528138160705566	0.07630348205566406	11.136	22.947
3237.newick	20	0.001050710678100586	0.09086012840270996	0.09191131591796875	11.982	24.863
676.newick	25	0.0011904239654541016	0.09996819496154785	0.10115909576416016	16.477	30.152
2673.newick	20	0.0011131763458251953	0.0967872142791748	0.0979008674621582	12.214	25.131
372.newick	31	0.0012540817260742188	0.09913945198059082	0.10039401054382324	17.255	30.405
2575.newick	20	0.0010998249053955078	0.08949422836303711	0.09059453010559082	12.606	23.951
65.newick	66	0.002014636993408203	0.34690165519714355	0.34891700744628906	45.825	72.598
989.newick	22	0.0011603832244873047	0.11670279502868652	0.11786365509033203	15.124	28.025
1335.newick	21	0.0011205673217773438	0.09834933280944824	0.09947037696838379	12.291	26.634
2501.newick	20	0.0011005401611328125	0.08515667915344238	0.0862576961517334	12.592	25.04
4705.newick	4	0.0007448196411132812	0.002870321273803711	0.0036156177520751953	3.467	14.232
233.newick	40	0.0013859272003173828	0.15872430801391602	0.1601104736328125	27.71	56.989
1266.newick	21	0.001064300537109375	0.09354519844055176	0.09460997581481934	13.713	26.86
1802.newick	20	0.0010495185852050781	0.08653974533081055	0.08758974075317383	12.176	24.984
3442.newick	20	0.0011823177337646484	0.07938146591186523	0.08056426048278809	12.295	24.364
671.newick	25	0.001102447509765625	0.07368087768554688	0.0747838020324707	14.808	28.008
4138.newick	14	0.0009174346923828125	0.029568910598754883	0.0304868221282959	7.372	17.109
4292.newick	11	0.0008585453033447266	0.012929677963256836	0.013788461685180664	6.201	15.923
450.newick	29	0.0011990070343017578	0.0809333324432373	0.08213257789611816	19.929	33.937
4611.newick	5	0.0008683204650878906	0.0033752918243408203	0.0042438507080078125	3.035	14.314
1492.newick	20	0.001001119613647461	0.08415746688842773	0.0851588249206543	13.932	27.518
1447.newick	20	0.0010156631469726562	0.06622433662414551	0.06724047660827637	10.369	21.895
4010.newick	17	0.0009756088256835938	0.057477712631225586	0.05845379829406738	10.059	21.357
1127.newick	21	0.001033782958984375	0.05879354476928711	0.059827566146850586	12.393	25.497
1942.newick	20	0.0010085105895996094	0.0826256275177002	0.08363461494445801	12.071	24.316
4659.newick	5	0.0008337497711181641	0.00513458251953125	0.005968809127807617	3.127	14.334
3383.newick	20	0.0010704994201660156	0.07343482971191406	0.07450604438781738	13.389	25.763
3533.newick	19	0.0010557174682617188	0.06698250770568848	0.0680387020111084	11.033	22.226
3892.newick	18	0.0010492801666259766	0.06919550895690918	0.07024550437927246	10.47	22.188
133.newick	48	0.0016727447509765625	0.20899438858032227	0.21066761016845703	33.282	63.672
854.newick	23	0.0011687278747558594	0.06677603721618652	0.06794524192810059	14.951	26.833
4862.newick	4	0.0008068084716796875	0.003022909164428711	0.0038301944732666016	3.431	14.204
1822.newick	20	0.0010328292846679688	0.06393313407897949	0.06496620178222656	11.898	23.268
3297.newick	20	0.0010249614715576172	0.057260990142822266	0.058286428451538086	7.928	18.851
3017.newick	20	0.0010652542114257812	0.0892949104309082	0.09036064147949219	10.27	22.444
3000.newick	20	0.0010502338409423828	0.05222010612487793	0.053270816802978516	9.214	20.341
1246.newick	21	0.0011000633239746094	0.08596563339233398	0.0870661735534668	12.215	24.646
1047.newick	22	0.0011243820190429688	0.07728290557861328	0.07840776443481445	13.267	24.871
3905.newick	18	0.0010514259338378906	0.07312846183776855	0.07418036460876465	10.668	22.263
1806.newick	20	0.0009400844573974609	0.044055938720703125	0.04499650001525879	8.28	19.599
535.newick	28	0.0011548995971679688	0.07310867309570312	0.0742640495300293	18.478	34.702
789.newick	24	0.0010979175567626953	0.0969395637512207	0.0980379581451416	16.524	30.426
1345.newick	21	0.0009953975677490234	0.0425717830657959	0.043567657470703125	9.197	21.051
190.newick	41	0.0014586448669433594	0.15431523323059082	0.15577411651611328	26.789	47.407
4723.newick	4	0.0007684230804443359	0.0028009414672851562	0.0035696029663085938	2.843	14.216
755.newick	24	0.001009225845336914	0.05352282524108887	0.054532527923583984	14.798	26.628
3917.newick	18	0.0010745525360107422	0.06717705726623535	0.0682523250579834	10.059	21.743
3794.newick	19	0.0010113716125488281	0.0653524398803711	0.06636428833007812	8.777	20.071
4531.newick	6	0.00078582763671875	0.007283687591552734	0.008070230484008789	4.03	14.814
763.newick	24	0.0010886192321777344	0.07133054733276367	0.07241988182067871	16.823	31.514
3466.newick	20	0.0010221004486083984	0.08140301704406738	0.08242559432983398	11.999	24.228
2653.newick	20	0.0010271072387695312	0.0818181037902832	0.08284568786621094	12.106	24.103
1171.newick	21	0.0010631084442138672	0.07304000854492188	0.07410335540771484	12.537	25.924
2687.newick	20	0.0010373592376708984	0.09009432792663574	0.09113216400146484	12.04	24.6
2504.newick	20	0.0010440349578857422	0.05352663993835449	0.05457139015197754	9.222	20.432
3944.newick	18	0.0010509490966796875	0.07194304466247559	0.07299447059631348	10.284	21.607
1666.newick	20	0.0010898113250732422	0.08578824996948242	0.08687853813171387	12.064	23.628
2241.newick	20	0.0010554790496826172	0.0762641429901123	0.07732009887695312	9.074	20.528
3750.newick	19	0.0010688304901123047	0.08748459815979004	0.08855390548706055	11.203	23.613
4386.newick	8	0.0008690357208251953	0.01421356201171875	0.015083074569702148	4.466	15.018
402.newick	30	0.0012104511260986328	0.0938577651977539	0.09506869316101074	18.099	33.06
664.newick	25	0.0011589527130126953	0.06258273124694824	0.06374239921569824	14.244	25.704
2112.newick	20	0.0010755062103271484	0.08343839645385742	0.08451437950134277	11.971	23.978
2353.newick	20	0.0010528564453125	0.07184529304504395	0.07289862632751465	9.808	21.299
574.newick	27	0.0012197494506835938	0.09644794464111328	0.09766817092895508	17.773	30.915
4161.newick	14	0.0009551048278808594	0.033716440200805664	0.034671783447265625	6.568	16.778
154.newick	45	0.0015316009521484375	0.17592692375183105	0.1774592399597168	29.594	51.352
3536.newick	19	0.0010161399841308594	0.0744178295135498	0.07543444633483887	11.385	23.087
3354.newick	20	0.0010123252868652344	0.08846592903137207	0.08947896957397461	11.797	24.577
3401.newick	20	0.0010859966278076172	0.07239818572998047	0.07348489761352539	10.624	22.622
1548.newick	20	0.0010139942169189453	0.07195520401000977	0.07296967506408691	10.442	22.175
3307.newick	20	0.001007080078125	0.060172319412231445	0.06117987632751465	10.008	21.783
1457.newick	20	0.0010962486267089844	0.09189581871032715	0.09299254417419434	11.938	24.481
1309.newick	21	0.0010380744934082031	0.07213497161865234	0.07317352294921875	12.505	25.544
2764.newick	20	0.0010333061218261719	0.09722590446472168	0.09825992584228516	12.038	24.943
4186.newick	13	0.0009069442749023438	0.033855438232421875	0.03476285934448242	6.609	16.508
3305.newick	20	0.0009763240814208984	0.05707740783691406	0.058054447174072266	9.21	20.522
3204.newick	20	0.0010075569152832031	0.0637979507446289	0.06480598449707031	9.97	21.563
2471.newick	20	0.0010132789611816406	0.08421158790588379	0.08522534370422363	12.45	24.933
3606.newick	19	0.0010976791381835938	0.0854184627532959	0.0865166187286377	11.209	23.592
721.newick	25	0.0011959075927734375	0.0805509090423584	0.08174729347229004	15.026	28.201
287.newick	34	0.0013604164123535156	0.11497950553894043	0.11634039878845215	22.331	42.083
2333.newick	20	0.0010857582092285156	0.07504463195800781	0.07613086700439453	9.813	21.411
3748.newick	19	0.001066446304321289	0.08455729484558105	0.08562421798706055	11.585	23.528
3840.newick	19	0.001073598861694336	0.07947254180908203	0.08054685592651367	11.551	24.006
1212.newick	21	0.0010731220245361328	0.05088639259338379	0.051959991455078125	9.547	21.805
966.newick	22	0.0010478496551513672	0.03707313537597656	0.03812146186828613	9.37	21.005
472.newick	29	0.0012598037719726562	0.08096837997436523	0.0822286605834961	19.231	34.782
13.newick	144	0.0037703514099121094	1.4588918685913086	1.462662935256958	95.924	172.421
119.newick	51	0.0017466545104980469	0.24158954620361328	0.24333715438842773	27.457	42.831
2084.newick	20	0.0014109611511230469	0.10866737365722656	0.11008000373840332	12.114	24.981
3478.newick	20	0.0013394355773925781	0.0507655143737793	0.05210566520690918	8.751	19.555
1124.newick	21	0.0012388229370117188	0.09091448783874512	0.09215402603149414	12.244	25.446
491.newick	29	0.0013625621795654297	0.11048173904418945	0.11184525489807129	18.945	34.064
1683.newick	20	0.0012972354888916016	0.08902931213378906	0.09032940864562988	11.338	23.114
3839.newick	19	0.0018227100372314453	0.08395147323608398	0.08577585220336914	10.974	23.171
1423.newick	20	0.0014510154724121094	0.09827303886413574	0.09972620010375977	11.98	24.858
846.newick	23	0.0014514923095703125	0.06744551658630371	0.06889796257019043	13.049	25.497
4300.newick	10	0.0010020732879638672	0.026453256607055664	0.027488231658935547	5.088	15.348
4780.newick	4	0.0017213821411132812	0.0036008358001708984	0.005322694778442383	3.347	14.224
1474.newick	20	0.0011222362518310547	0.08207035064697266	0.08319354057312012	13.281	25.574
2775.newick	20	0.0010950565338134766	0.08631229400634766	0.08740997314453125	11.569	23.046
3227.newick	20	0.0014348030090332031	0.05959582328796387	0.06103253364562988	9.521	21.102
710.newick	25	0.0013895034790039062	0.07513117790222168	0.07652163505554199	14.423	27.496
4803.newick	4	0.0009179115295410156	0.0029425621032714844	0.003860950469970703	2.865	14.238
1376.newick	21	0.0010416507720947266	0.06627011299133301	0.06731224060058594	14.455	28.932
2061.newick	20	0.0010521411895751953	0.06597781181335449	0.0670309066772461	10.03	21.278
585.newick	27	0.0012431144714355469	0.09128665924072266	0.09253096580505371	17.215	30.591
2643.newick	20	0.0012145042419433594	0.09529614448547363	0.09651327133178711	12.094	24.395
4530.newick	6	0.0013585090637207031	0.008210897445678711	0.009572029113769531	4.058	14.842
1651.newick	20	0.0015475749969482422	0.0853424072265625	0.08689188957214355	12.854	25.616
4714.newick	4	0.0010929107666015625	0.0029540061950683594	0.004047393798828125	3.251	14.232
3867.newick	18	0.0010538101196289062	0.07550930976867676	0.07656550407409668	12.589	25.074
2520.newick	20	0.0014493465423583984	0.09909915924072266	0.10055017471313477	12.694	25.131
1833.newick	20	0.001500844955444336	0.10123586654663086	0.1027374267578125	11.992	24.568
4787.newick	4	0.0008423328399658203	0.0017466545104980469	0.002589702606201172	3.311	14.216
2595.newick	20	0.0011715888977050781	0.06354594230651855	0.06471824645996094	11.703	22.604
2370.newick	20	0.0014171600341796875	0.08159279823303223	0.08301067352294922	11.47	23.436
2217.newick	20	0.001275777816772461	0.07135987281799316	0.07263660430908203	10.82	21.72
377.newick	31	0.002015352249145508	0.12391090393066406	0.12592720985412598	20.344	35.495
181.newick	42	0.0015482902526855469	0.17933201789855957	0.18088126182556152	27.821	50.404
